map_context,condition,County,cell_id,count,share_of_condition_pct,centroid_lat,centroid_lon
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1392,1,0.020267531414673693,39.302865628649116,-76.5245317512596
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1394,2,0.040535062829347386,39.33529435053394,-76.52486408112685
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1395,7,0.14187271990271585,39.35150844929974,-76.52503050701864
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1396,1,0.020267531414673693,39.36918944218651,-76.52769830793395
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1397,5,0.10133765707336846,39.38391369613146,-76.53151476272691
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1398,15,0.30401297122010534,39.40012723544315,-76.53186934951388
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1413,14,0.2837454398054317,39.25447558581625,-76.50783359842869
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1414,30,0.6080259424402107,39.27068966488337,-76.5081811009821
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1415,6,0.12160518848804217,39.286903696088814,-76.50852888408595
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1416,5,0.10133765707336846,39.30311767942493,-76.50887694798932
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1418,8,0.16214025131738954,39.335545502458416,-76.50957391919266
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1419,6,0.12160518848804217,39.351759342140504,-76.50992282699244
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1420,3,0.06080259424402108,39.36797313392259,-76.5102720165914
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1421,1,0.020267531414673693,39.38418687779709,-76.51062148824026
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1422,3,0.06080259424402108,39.40040057375637,-76.51097124219008
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1434,6,0.12160518848804217,39.25474378399753,-76.48697856631377
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1435,14,0.2837454398054317,39.27095801700108,-76.4873212668655
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1436,4,0.08107012565869477,39.287172202212965,-76.48766424409385
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1437,6,0.12160518848804217,39.30338633962556,-76.48800749824451
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1438,1,0.020267531414673693,39.319600429231286,-76.48835102956342
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1439,1,0.020267531414673693,39.335814471022545,-76.48869483829691
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1441,2,0.040535062829347386,39.368242411131355,-76.48938328899443
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1442,3,0.06080259424402108,39.38445630943379,-76.48972793145268
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1443,9,0.18240778273206323,39.40067015989151,-76.49007285231397
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1454,3,0.06080259424402108,39.23879381664555,-76.46578563202347
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1456,8,0.16214025131738954,39.27122263395764,-76.4664611560723
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1458,10,0.20267531414673692,39.303651260379155,-76.46713777133147
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1459,12,0.24321037697608433,39.31986550198712,-76.46747648877069
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1460,1,0.020267531414673693,39.336079695849854,-76.46781547974001
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1461,7,0.14187271990271585,39.35229384195984,-76.46815474448265
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1462,1,0.020267531414673693,39.36850794030962,-76.46849428324207
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1463,3,0.06080259424402108,39.384721990891684,-76.46883409626213
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1464,1,0.020267531414673693,39.40093599369856,-76.46917418378695
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1465,4,0.08107012565869477,39.41714994872281,-76.46951454606099
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1475,2,0.040535062829347386,39.23843408632212,-76.44591247741384
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1478,3,0.06080259424402108,39.287698002403445,-76.44593413722053
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1479,16,0.3242805026347791,39.303912441538614,-76.44626777113123
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1480,16,0.3242805026347791,39.320126833004274,-76.44660167444788
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1481,17,0.3445480340494528,39.33634117679297,-76.44693584740988
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1482,8,0.16214025131738954,39.35255547289727,-76.44727029025695
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1485,4,0.08107012565869477,39.40119807502963,-76.44827524051074
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1486,1,0.020267531414673693,39.41741218032224,-76.44861076530178
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1499,1,0.020267531414673693,39.3041698829589,-76.42539750152511
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1501,1,0.020267531414673693,39.336598913706624,-76.4260559451947
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1519,3,0.06080259424402108,39.33685290644758,-76.40517577698304
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1521,1,0.020267531414673693,39.369282038195514,-76.40582563600245
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1526,2,0.040535062829347386,39.45035403504745,-76.40745488269715
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1533,1,0.020267531414673693,39.337103154874725,-76.38429534666372
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1534,1,0.020267531414673693,39.353317888081726,-76.38461532239768
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Baltimore County,1552,1,0.020267531414673693,39.36863536794174,-76.34682921767347
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1628,1,0.020267531414673693,39.23106708499221,-76.98695664078488
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1630,1,0.020267531414673693,39.263487030345615,-76.98787201756421
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1668,1,0.020267531414673693,39.15106358895592,-76.922216816807
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1671,1,0.020267531414673693,39.19969598304643,-76.92354191946845
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1677,1,0.020267531414673693,39.296959436422625,-76.92620176384303
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1679,1,0.020267531414673693,39.32938019177517,-76.9270912439462
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1683,1,0.020267531414673693,39.15140523499967,-76.90139682288415
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1688,1,0.020267531414673693,39.232459959921584,-76.9035832054828
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1701,3,0.06080259424402108,39.200376729631195,-76.88187291621433
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1702,6,0.12160518848804217,39.21658781961837,-76.88230576014487
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1703,1,0.020267531414673693,39.232798860345575,-76.88273895336394
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1708,3,0.06080259424402108,39.313853324760274,-76.88491016963654
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1711,1,0.020267531414673693,39.110725284076445,-76.85409342933107
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1712,3,0.06080259424402108,39.11970009205909,-76.85885064796044
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1715,3,0.06080259424402108,39.16828880602347,-76.8601828072401
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1717,1,0.020267531414673693,39.200711517872776,-76.8610378891918
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1718,6,0.12160518848804217,39.216922800056516,-76.86146594770364
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1724,1,0.020267531414673693,39.31407310475676,-76.86422614321656
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1727,1,0.020267531414673693,39.11998448529528,-76.83809126615066
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1729,1,0.020267531414673693,39.15240787133701,-76.83893474510486
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1730,1,0.020267531414673693,39.16861949078686,-76.83935699498227
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1731,4,0.08107012565869477,39.184831061177285,-76.83977958552798
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1732,3,0.06080259424402108,39.201042582499234,-76.84020251704354
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1733,2,0.040535062829347386,39.21725405474365,-76.84062578983092
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1737,1,0.020267531414673693,39.28209945276551,-76.84232229975187
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1742,1,0.020267531414673693,39.152734648901685,-76.81811336665275
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1743,2,0.040535062829347386,39.168946456020954,-76.81853084205622
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1744,1,0.020267531414673693,39.18515821416576,-76.81894865428042
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1745,2,0.040535062829347386,39.20136992332717,-76.81936680362352
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1746,1,0.020267531414673693,39.21758158349621,-76.81978529038409
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1747,1,0.020267531414673693,39.233793194663946,-76.82020411486107
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1748,3,0.06080259424402108,39.250004756821454,-76.82062327735382
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1750,1,0.020267531414673693,39.282427734070026,-76.82146261758596
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1751,1,0.020267531414673693,39.29863914914328,-76.82188279592602
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1755,1,0.020267531414673693,39.15305770888939,-76.79729165167775
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1757,1,0.020267531414673693,39.18548164530964,-76.79811738591401
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1758,2,0.040535062829347386,39.20169354017527,-76.7985307527861
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1759,2,0.040535062829347386,39.21790538613273,-76.7989444532209
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1760,1,0.020267531414673693,39.23411718317317,-76.79935848751396
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1761,1,0.020267531414673693,39.25032893128774,-76.7997728559612
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1770,1,0.020267531414673693,39.20201343286426,-76.77769436838605
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1771,2,0.040535062829347386,39.21822546247376,-76.77810328219954
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1779,1,0.020267531414673693,39.20232960121693,-76.75685765427849
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1784,4,0.08107012565869477,39.20264204505815,-76.73602061431895
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1785,1,0.020267531414673693,39.218854435561965,-76.7364199540168
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Howard,1788,2,0.040535062829347386,39.203829674389645,-76.71702542345474
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1793,1,0.020267531414673693,39.10125574966789,-76.83229833497609
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1796,2,0.040535062829347386,39.0878869308599,-76.81644682729666
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1797,13,0.263477908390758,39.10403715298572,-76.81677070334435
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1803,1,0.020267531414673693,39.10442143766979,-76.79605554467734
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1824,1,0.020267531414673693,39.02430253976565,-76.73164906688517
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1830,1,0.020267531414673693,39.121579362791,-76.73402874007851
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1831,4,0.08107012565869477,39.13779199651542,-76.73442647264136
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1847,1,0.020267531414673693,39.057035469382,-76.71164656505675
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1848,1,0.020267531414673693,39.07324847404919,-76.71203826411273
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1849,1,0.020267531414673693,39.08946143020384,-76.71243027906661
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1850,6,0.12160518848804217,39.10567433783737,-76.71282261019732
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1851,4,0.08107012565869477,39.1218871969412,-76.71321525778421
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1852,2,0.040535062829347386,39.138100007506736,-76.71360822210697
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1853,3,0.06080259424402108,39.15431276952541,-76.71400150344564
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1872,3,0.06080259424402108,39.008699063600176,-76.6896928337816
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1873,9,0.18240778273206323,39.024912387911215,-76.69007884510062
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1874,4,0.08107012565869477,39.04112566381404,-76.69046516766338
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1875,2,0.040535062829347386,39.05733889130012,-76.69085180174444
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1876,6,0.12160518848804217,39.07355207036092,-76.69123874761866
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1877,2,0.040535062829347386,39.089765200987884,-76.6916260055612
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1879,1,0.020267531414673693,39.12219131690633,-76.69240145875412
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1880,2,0.040535062829347386,39.1384043021808,-76.6927896545567
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1901,2,0.040535062829347386,39.00899826335514,-76.66891199610156
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1902,4,0.08107012565869477,39.02521175969851,-76.66929326543301
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1903,1,0.020267531414673693,39.04142520771119,-76.66967484218846
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1933,1,0.020267531414673693,39.057934617470174,-76.6492613435671
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1937,2,0.040535062829347386,39.1227884136106,-76.65077292584554
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1938,1,0.020267531414673693,39.1390017419058,-76.65115158378119
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1942,2,0.040535062829347386,39.2038545718773,-76.65266927308474
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1943,4,0.08107012565869477,39.2200211275448,-76.65310606980103
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1954,1,0.020267531414673693,38.86365889091166,-76.62401678896668
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1970,7,0.14187271990271585,39.12308139001944,-76.62995819964748
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1971,10,0.20267531414673692,39.13929488662614,-76.63033208824312
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1972,9,0.18240778273206323,39.15550833499636,-76.63070627848029
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1973,13,0.263477908390758,39.171721735121885,-76.63108077062586
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1974,4,0.08107012565869477,39.18793508699448,-76.63145556494702
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,1975,4,0.08107012565869477,39.20414839060594,-76.63183066171132
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2000,1,0.020267531414673693,39.090943181560675,-76.60840582643522
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2001,1,0.020267531414673693,39.10715694064413,-76.60877435061926
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2002,1,0.020267531414673693,39.123370651582654,-76.60914317207445
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2003,6,0.12160518848804217,39.13958431436807,-76.60951229106357
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2004,6,0.12160518848804217,39.15579792899219,-76.60988170784977
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2005,3,0.06080259424402108,39.172011495446895,-76.61025142269645
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2006,13,0.263477908390758,39.18822501372402,-76.61062143586746
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2007,5,0.10133765707336846,39.20443848381543,-76.61099174762693
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2008,20,0.40535062829347385,39.22044192217531,-76.61163480630573
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2009,9,0.18240778273206323,39.23187481709766,-76.61537462242538
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2032,1,0.020267531414673693,39.075014429205225,-76.5872365607268
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2034,1,0.020267531414673693,39.10744232323006,-76.58796379154052
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2036,8,0.16214025131738954,39.13987002497145,-76.58869219608705
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2037,4,0.08107012565869477,39.156083803715596,-76.58905683915877
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2039,3,0.06080259424402108,39.188511216910456,-76.58978700819948
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2040,1,0.020267531414673693,39.20409234393041,-76.59091238533628
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2050,1,0.020267531414673693,38.84829288258278,-76.56144352462935
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2055,5,0.10133765707336846,38.929366422458365,-76.5632198156678
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2057,1,0.020267531414673693,38.961795503104256,-76.56393233792775
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2065,3,0.06080259424402108,39.09150990803701,-76.566793939484
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2067,1,0.020267531414673693,39.12393802953419,-76.56751222816817
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2084,1,0.020267531414673693,38.92964262679055,-76.54246085292628
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2087,16,0.3242805026347791,38.97828665284346,-76.54351588222148
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2088,1,0.020267531414673693,38.99450123248189,-76.54386812581458
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2093,8,0.16214025131738954,39.07557341246869,-76.54563360874617
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2096,3,0.06080259424402108,39.12421614560862,-76.54669631951818
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2097,2,0.040535062829347386,39.140430294132095,-76.54705112812267
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2113,8,0.16214025131738954,38.96234485338978,-76.52239522332576
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2114,14,0.2837454398054317,38.978559637826734,-76.52274245080577
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2119,5,0.10133765707336846,39.0596328429869,-76.524482792167
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2123,8,0.16214025131738954,39.12449054620966,-76.52588012485963
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2124,3,0.06080259424402108,39.14070485237933,-76.52623016282551
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2125,7,0.14187271990271585,39.156919110678835,-76.52658048320708
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2137,3,0.06080259424402108,38.94639900012954,-76.50128402559933
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2138,13,0.263477908390758,38.96261398709297,-76.50162624458747
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2139,13,0.263477908390758,38.97882892634291,-76.50196873945517
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2140,2,0.040535062829347386,38.99504381787147,-76.50231151044535
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2144,1,0.020267531414673693,39.05990290661416,-76.50368536050105
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2147,1,0.020267531414673693,39.108546721711114,-76.50471865928061
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2150,4,0.08107012565869477,39.15704788017649,-76.50588422373488
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2151,1,0.020267531414673693,39.168397783181085,-76.511699055183
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2153,1,0.020267531414673693,38.930863649574135,-76.47969175926087
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2154,4,0.08107012565869477,38.94666428672077,-76.4805195000274
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2155,7,0.14187271990271585,38.962669027410364,-76.48197646270482
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2156,9,0.18240778273206323,38.979448841511655,-76.48194255872228
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2166,1,0.020267531414673693,39.14124281544784,-76.48458738883045
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2174,1,0.020267531414673693,39.02800185535215,-76.46142119087865
Inside-catchment non-motorist density by school-age involvement,Other inside-catchment non-motorist crashes,Anne Arundel,2175,1,0.020267531414673693,39.04421690746956,-76.46175529520342
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore City,7,1,0.09852216748768472,39.28431898758462,-76.69629754288009
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore City,8,2,0.19704433497536944,39.30053148780086,-76.69668888292183
Inside-catchment non-motorist density by injury-severity context,Serious or fatal non-motorist injury,Baltimore City,10,4,0.3940886699507389,39.3329563425687,-76.69747251116517
